3goUQZ6PTa0	kayoki	849	Film|Animation	213	1974	4.06	17	38
SuRRoK_gIZM	Zathuryan	899	Comedy	221	1778	3	5	0
hyf6zaiAKCs	SlishProductions	1183	Comedy	658	371	0	0	1
hl7iDa5oDS8	spanishdude9	1136	Film|Animation	99	3505	4	5	4
APZrEjtL27g	Zathuryan	940	Comedy	241	3763	1	2	1
w6pusAc5d7Y	MrsJoshHutch125	1005	Entertainment	207	1064	5	7	6
UpLPcPChg_U	BellaSwanProductions	1226	Entertainment	76	981	5	3	5
CC-e9Pa81r4	BellaSwanProductions	1226	Entertainment	224	898	4.83	6	1
jZBC51Yp1lg	BellaSwanProductions	1226	Entertainment	80	768	5	5	4
O9sx-lE4O8g	KristenMania	1213	Entertainment	86	1075	5	10	1
KGb1IHPQMeU	BellaSwanProductions	1226	Entertainment	236	805	5	4	1
QwEtGlyxCWE	BellaSwanProductions	1227	Entertainment	241	670	5	3	4
JCHENybF8Zo	BellaSwanProductions	1227	Entertainment	133	499	5	2	0
95Gm70WEgos	MrsJoshHutch125	1012	Entertainment	220	579	5	4	5
rz2_REn7gTs	BellaSwanProductions	1228	Entertainment	159	587	5	1	2
QjcWLLQI-i4	gotrek	420	Entertainment	118	3808	4	5	0
qGnHiHtatNk	yeapfamily	510	Entertainment	71	10757	3.4	20	12
WTI05___Ilc	melindasordino	836	Music	260	3954	4.64	11	6
_dqjpR2oQxo	ksrocks333	928	Music	200	1658	5	3	2
51NBY9dr2QA	StabbyStabStabb	1236	Entertainment	404	984	5	10	10
ebtgyDU1kDA	MrsJoshHutch125	1150	Entertainment	295	334	4.83	12	9
EU43DNvJVZI	spaceboystoys	1033	Entertainment	16	1646	0	0	0
CQv5RsxELbo	Anndraya	884	People|Blogs	43	2757	3.44	9	14
ywR9HMupaRk	Tlogos	1153	Entertainment	127	587	5	1	1
_sngtc5jn7w	hypnotang	905	Film|Animation	161	79737	4.84	122	144
9H1Ozbr9CgA	LuvJHutch	1076	People|Blogs	248	829	5	4	3
IOLayD0qQOA	MrsJoshHutch125	1023	Entertainment	328	2672	4.6	15	8
u6iCdGe4PLY	MrsJoshHutch125	911	Entertainment	215	1021	5	17	19
R_IV06rFO-c	prittyh8machine	1006	Entertainment	231	666	4.86	14	4
BX0w4iyabMk	MrsJoshhutcherson1	931	Entertainment	171	1444	5	4	2
C5YTcdKZb6g	BurningLJ	912	Entertainment	79	6694	4.38	8	9
NHPdH_FEGc4	bnk90	662	Entertainment	183	481	1	1	2
IFY5qAJFeFc	cnunleyjr	884	People|Blogs	213	622	1	2	0
Ol6aMNfe_44	LuvJHutch	1210	Entertainment	178	175	5	3	1
HYYve1FGU-E	carolinaxgirl89	733	Comedy	3	936	1	1	1
xE73MoMU8s8	amberlovescole	1041	Entertainment	253	172	5	1	3
65dy11TJUBE	cubicanj	1150	People|Blogs	193	99	0	0	0
RQPYZbRgF7A	dropkickkid101	906	Entertainment	205	201	5	5	6
h8kq5rsOGJU	YourGrahamCracker	784	Comedy	75	9509	4.82	17	9
qFOQDhPr6DQ	GiGgLz1994	870	People|Blogs	119	2262	4.65	17	16
N0XxT7T_g8E	IntheLandofWomen	765	Entertainment	44	86786	4.82	162	116
bwTj4I3DFLY	jjjkkk999	845	Entertainment	178	6773	4.67	21	25
zc94Q0yXp-Q	TrujaSanguinaria	903	Entertainment	226	3056	4.95	22	9
E8-1TtSnLhc	arovax	924	Film|Animation	283	6507	4.8	15	22
lIBx1TViRHU	jjjkkk999	894	Entertainment	280	3943	4.92	25	18
nmmvq_fgl4o	jjjkkk999	814	Entertainment	225	11669	4.9	50	61
9Y536-EWgBE	pridakfan253	847	Entertainment	588	3647	4.11	9	5
NB5pLdxlx3E	aarontano	648	Comedy	9	2073	3.71	7	10
Bf406evhgPI	gigababy	798	People|Blogs	60	1072	3	4	3
OD5lnYlqLiA	hannahlochnerwhiz	983	Comedy	40	1651	3	2	0
-6llr310_PQ	247hornyboy	1011	Comedy	5	605	0	0	2
yEF2wVQ9jBs	Zathuryan	1033	Comedy	126	809	5	1	0
3H0j2DG9xoY	Zathuryan	949	Comedy	217	1317	5	1	0
hS3PNHuhlAo	rabbitlover999	1210	Entertainment	53	88	0	0	0
Gz-EwYQqhdM	Zathuryan	890	Comedy	138	575	5	1	1
eGXiVXe4Dko	sezay	705	News|Politics	20	296	5	1	0
g_uJA0eBSsA	MrsJoshHutch125	1033	Entertainment	243	233	5	3	2
2xvoCwqXv8o	whitesandnsun	1229	Music	119	156	5	2	1
yib24vh8T5w	jerryleelewisfan42	1236	Science|Technology	8	602	4.17	6	7
_KS2LUCh2No	pasco3	1240	Music	130	386	5	5	1
ZBStx1DTDTI	fede4avar	1227	Music	122	948	5	3	6
OKoYN5xi7Zg	SmileyAbalone	803	Music	210	9818	4.79	38	56
aVnzLIehzmM	nowavo	1244	Music	41	117	4.67	3	2
Ql_OKdExgic	afantastic	1244	Film|Animation	207	117	5	3	3
ydpwxVJw8xc	daffydoug	1219	Music	165	644	5	5	3
RmpBsC1LEVI	ukulaladotcom	1244	Music	608	1024	5	4	2
IwFpV80ASjw	boekenkas	581	Music	132	1282	4.83	6	0
tQWx9QPipG4	Indigo1045	1245	Music	154	92	5	3	1
9Q7XwXpJN60	MyMindIsShot	1244	People|Blogs	295	26	5	1	0
eWmM4oOx1p4	ovationtribute	1144	Music	213	603	5	3	2
ryu9piTyafg	viccharm	1244	Music	134	201	5	4	3
U5VI9Wfyj8w	bigbadbees1	1244	Music	248	356	5	3	1
i8A9e3FtWxw	kspm01	1117	Music	171	2170	4.82	17	12
te0PdjIVs2U	doubleyou24	1244	Music	37	76	0	0	0
Oc8FfCfNeE0	DermitderUkulele	1244	Music	73	149	5	3	1
Vid09HzNqro	mun0	854	Music	287	15149	5	18	10
y0P_m7SZBvQ	RReady555	1152	Music	206	3461	4.86	7	6
NKZmyJwhLEw	flemming47	1228	Music	172	307	5	4	2
PswFqSos-Lo	jerryleelewisfan42	1229	Science|Technology	436	706	4.64	11	29
8qe_DPi7KIs	Josihno17	1223	Music	283	673	5	7	5
NQ1p1Cn-Zbs	OldiesLover63	1226	Music	124	301	5	3	2
cIdqlGF6MxY	Bosephis1234	1226	Music	169	367	5	4	2
kD1B-gBLgcA	gduwen	1225	Music	77	583	5	5	3
Ifup8Ak6kew	totallymonica	1233	Music	222	143	5	3	1
P8fx-g65RdM	pasco3	1230	Music	188	107	4	2	0
P_5JoGCBt34	uppetus	1222	Music	175	2075	5	1	1
uv03AkzEMrM	pasco3	1211	Music	202	222	5	2	0
ZgBh1OennAg	Damonwhaley	1228	Music	287	352	4.43	7	6
fiDbNv9yAKk	lohaio	1222	Music	161	59	5	1	1
XaEV0gGV418	jerryleelewisfan42	1222	Science|Technology	150	1862	5	23	33
v6BnQjWcbzQ	Josihno17	1223	Music	322	688	5	11	4
31OVXR3V4F8	pasco3	1221	Music	599	285	5	2	1
EErsc5rbBDY	johnnyvollan15	1222	Music	166	1265	5	10	13
KDF31Vy42E0	joeythefox1	1217	Music	204	235	0	0	0
dimwwEDVRXg	AeroBeatlesDoorsLed	1221	Music	319	167	4.75	4	1
G14dZuweOaQ	ScruffyMagic	1220	Music	233	204	0	0	0
6kGmNfeCbUA	Josihno17	1223	Music	218	714	5	7	2
-iYZybtxaeU	pasco3	1222	Music	477	380	5	5	1
4C1VRZwNplA	jerryleelewisfan42	1220	Science|Technology	173	739	5	10	22
Q9mlcrId2Po	pasco3	1222	Music	138	101	0	0	0
EZethZPzbIg	pasco3	1222	Music	171	137	5	3	0
EmTgVLKsXX8	lohaio	1222	Music	165	43	5	1	0
bTvXrQeCLrw	lohaio	1222	Music	115	64	0	0	0
C-eoX-3RHGw	pasco3	1222	Music	355	112	5	1	0
wlYCwy4hbH0	pasco3	1222	Music	165	92	5	2	0
pr0WCiVqNz8	pasco3	1215	Music	599	612	5	4	3
aFuTLuffKKg	pasco3	1222	Music	173	57	5	1	0
aAH0n_f38jE	JerryLeeRuLeS	1056	Music	304	2378	5	7	6
XPaMBbNSaxI	jackieleeripper	841	Music	323	13911	5	31	23
wqwiBp-3wGY	fede4avar	1237	Music	220	147	5	6	2
fkGJ_jzjW0I	yannithedj	1236	Travel|Events	112	186	0	0	0
U5NpaoF6QaY	sinatrabooth89	1241	Comedy	396	38	5	1	0
6GYYW_xi_2c	peerikj	1241	Music	117	65	0	0	0
ayUtb5jF2Q0	totallymonica	1238	Music	230	104	0	0	0
pEBIBTURrU4	davzy0001	1239	Music	271	218	5	1	1
_qA_Vxz93hc	thejunkjerk	1239	Music	61	166	3.67	3	5
XRstLCNcqfw	ademarbosa	1117	Music	227	1762	5	17	12
XxOJo7WuiTo	jerryleelewisfan42	1225	Science|Technology	518	1564	4.5	8	28
RXy44Ra8H7c	ElvisPresleyGospel	1239	Music	241	722	4.92	13	16
wa2DHz37OV4	1234565top	1244	Music	177	194	5	8	6
m5xXclGl-4g	fabiostitch	1139	Music	416	1194	5	3	2
8IyZ-jHavBA	elvisjapan	1245	Music	260	794	4.5	4	3
ZeTYqYJ79uE	nandel1959	1245	Music	159	140	5	6	7
JiLQ83XlXPY	sunny1972	849	Music	445	2119	5	14	6
RjB426JO_dE	AmericasGotTalentHQ	1225	People|Blogs	97	4373	5	7	12
hHWEw5Gxge0	lowmanent	1108	Music	71	446	0	0	0
1by3VEmofzE	Cirkaan	1245	Music	112	129	5	3	2
iKPcnW5BJG0	jamesdupremusic	1000	Music	204	7949	4.84	79	54
sEIOjnHa3u8	robsharpetx	683	Music	187	1201	4.8	5	1
Lb2zGdQaLPY	Con50020	1245	Music	129	95	4.5	2	1
bUUkNzgZ_4M	RobinEP94	1251	Music	158	80	4.8	5	5
gvtJgTxIME8	whitesandnsun	1230	Music	223	338	5	3	2
DHyYroWCXqs	fede4avar	1255	Music	361	153	5	3	4
mSB__AjP-YM	ivonneruns	1253	Pets|Animals	130	30	5	1	0
W8AdkJ1nDaU	earthangel903	1254	Music	410	38	0	0	0
yYNNL61Alsc	VideojamProductions	1254	Music	240	31	0	0	1
xgffbT9RZ5E	irmoma	1251	Music	168	81	5	3	3
RPg4m-GO_hs	ArtisanNewsService	1090	News|Politics	146	4872	5	5	15
IwoNISbzAhE	squashandbeer	1252	People|Blogs	150	86	5	3	0
i8ZyeF2qkMk	dukecrev	1254	Comedy	14	22	0	0	0
zuN5hox8yIo	hh21piano	1252	Music	157	129	5	2	1
eYYuA-emxIM	Erkele	934	Music	297	4532	3.82	11	1
OST7jz9GNbw	JBauder1948	1250	Music	162	584	5	5	1
pNdKxAArOKQ	coxycobbit	1252	Music	67	43	5	1	2
aVnMhzIvtFU	totallymonica	1238	Music	137	276	5	1	3
ZJc0RjfPxBc	totallymonica	1238	Music	179	239	0	0	0
Wzrj12esX7s	smugglertrev	1234	Music	578	181	5	6	4
RG7pJWzja2M	lancelipinsky	959	Music	138	1900	3.43	7	7
-7DGNKAq5H0	mariezeligman	1070	Entertainment	82	565	3.4	5	3
TejXwE9RTEU	starlady1	1251	Music	186	64	0	0	0
sTEBPI2lAzo	scotp71	1250	Entertainment	100	29	0	0	0
sl3vwskBnws	benprice31	946	Comedy	323	1316	3.5	2	5
xdw7A3Qzc24	Quafadas2008	1250	Music	43	15	1	1	0
dbUZ59Mw004	daimlercruiser	1250	Music	146	108	0	0	0
1uNVQDMpeBI	kayville007	1176	Entertainment	92	2106	4.25	16	4
icFPd6UIaTQ	fede4avar	1224	Music	343	271	5	6	1
-y8pO03igkU	janfromamsterdam	1231	Music	302	250	3.25	4	0
zXqQpuErQSA	oldschoolen1	1222	Music	155	142	4.5	2	2
L53paYY8yMQ	landler1968	1226	Entertainment	355	281	5	5	1
wBZj8hh2St0	olibar	1223	Entertainment	48	71	1	1	0
gYcLsYVYhjo	BenKarbie	1223	Music	189	61	5	1	0
0FuGm_HA5Fs	JBauder1948	1249	Music	127	197	5	1	0
cHx5CqYFoNs	NClackum	852	Music	225	16919	4.94	50	44
dg7kU2GPJpM	bates1972	919	Music	88	7477	4.91	11	10
GfvZhGvTA7s	jimc1389	849	Music	244	11649	4.85	33	26
5TOD0aeNDV4	danko123123	1248	Film|Animation	207	121	4.5	4	0
A0ZHY4-J4hA	oldcountrytunes	1231	Music	193	227	5	6	7
GKVCYVq305E	uraniumrock	1157	Music	90	198	5	3	3
Aa73evRTF1U	bates1972	1049	Music	241	2142	5	8	2
net9QdCHPPA	RobinEP94	981	Music	171	7680	5	15	9
aI1ODw9lfck	DJGarrik	1126	Music	107	2464	4.91	11	2
TQX3k2f37Io	pasco3	1146	Music	132	1092	5	7	3
4hKTzKqERQg	RobinEP94	1059	Music	168	5536	5	8	5
nax1FcbDWWk	Goodmolly3000	865	Music	164	10236	4.88	16	5
6kVBahYmfL4	patrickmichels	1046	Music	145	2280	5	3	1
A488SXCpoxY	ademarbosa	921	Music	185	21897	4.76	45	34
TVjwuucLji0	ademarbosa	1018	Music	149	3382	4.56	9	12
FGw1PTfGRlM	3551933	1115	Entertainment	98	2227	1	3	0
Af7OdE3Da8E	theegg94	910	Music	49	6919	4.5	6	2
IFetleeW-ew	adymetzeler	1001	Music	270	611	4.75	4	1
IsQieAFl2kw	ademarbosa	979	Music	170	9729	4.97	29	9
2mbdEWCdnTc	glaukamar	719	Music	149	54133	4.76	76	24
DfzlFyV5JX0	johnnyvollan15	1238	Music	127	97	5	1	1
lK5NZ_bNheU	Johanonfire75	1238	Music	110	456	5	2	2
J2XkHSZyubM	erbtastic	1237	Entertainment	64	191	5	2	0
NTsbRFvaHso	JerryLeeLewis92	1016	Music	137	3918	5	6	3
rLsU42cjPSs	Gatorrock786	891	Music	131	17778	4.98	55	77
0rnj-qfi3W8	RobinEP94	1067	Music	133	5557	5	13	6
rQfWF5tka_4	elvispresleyfan2578	947	Music	156	14204	4.95	20	15
65_oag4_uFU	JOALMAR	834	Music	276	25471	4.93	59	32
FbaH2sXRi6g	albertparsley	746	Music	166	23100	4.82	49	16
nzECMgNI94I	albertparsley	746	Music	273	17267	4.63	30	16
XpiZ_iqb3Xs	albertparsley	743	Music	138	19335	4.97	37	33
YxDJAJ_aLUY	javeca	625	Music	168	11949	4.9	42	34
PNxAOt4syf0	shawncheekeasy	1031	Music	371	20979	4.88	25	9
MVNd-t8KaAQ	hillmarta	784	Music	106	7774	4.96	23	21
ek7DKqal4oU	opurkert	829	Music	264	16523	4.97	64	39
KWReDqMopt8	rog3rcas	978	Music	120	2010	5	3	3
T8zw4X09neI	CopeDipper1990	1242	Music	164	233	5	1	1
ItI0ITqMq3o	CopeDipper1990	1207	Music	219	2480	4.57	7	0
-9op1wEqcHI	bluehawk70	1061	Comedy	169	7465	4.27	11	12
5p_8CAaX00Q	TheJuke	776	Music	175	31869	4.22	9	13
orcs9fvLWCo	busch1985	1101	Comedy	154	3749	4.75	12	5
Yyri5lL8BWo	GKLAKEMAN	964	Music	183	9953	5	25	11
EQQO3SPuWcQ	skoaldipper68	1246	Entertainment	479	101	0	0	1
E_-yxrkZDtI	TankedPyrat	885	Music	215	75117	4.93	184	90
7uBAiyxmag8	TankedPyrat	885	Music	266	61165	4.94	154	71
RZ2wB6qAjLI	MossyOak83	1144	People|Blogs	608	1967	4.88	17	60
yZ3_2A5x53I	zbestwun2001	1195	Entertainment	62	4614	5	15	16
q-BhqB3KmdQ	contragearcom	1125	Sports	626	86	0	0	0
UHcKDujTa3U	HomeDepot20TS	517	Autos|Vehicles	92	17367	4.85	27	42
slZZw2D1l9M	ClassicalGeekTheatre	1202	Entertainment	78	81	0	0	0
K_GYO1JKE8U	mjoseph131313	1208	Sports	72	622	4.5	2	4
YOwiBEWcLEs	likekinds	1247	Music	214	81	4.33	3	1
a9TOitV21XE	wickedfan1IDINA	1210	Music	170	775	5	6	4
Bmd73BPqd2k	vegamitch	1078	Music	393	350	5	1	0
bdHK_NHpAw4	Michaelsjazz	1101	Music	378	1230	5	4	6
BRURX3PklPA	keyfarm	1023	Music	176	8320	4.96	26	5
lq74S78b8Kw	PSPemberton	612	Music	225	2947	4.83	6	2
2dEUzVRPuR4	jackieleeripper	834	Music	155	6545	5	24	12
82JjTDrlF_8	SecretSociety1	1236	Music	173	114	2	5	1
qEp-na-SMrw	Parrotisla	1219	Music	229	270	5	3	0
YivIdxVAbxw	totallymonica	1233	Music	147	461	5	6	3
Z6WTNmKHBR0	johnnyvollan15	1237	Music	143	193	5	1	0
W9Fasr5-ZgU	rtutt123	1234	Music	155	266	4.69	13	14
84trEEPDs60	whitesandnsun	1229	Music	201	214	5	2	1
C_XvtnSGiM4	pasco3	1210	Music	273	84	5	1	0
nhUYcp4h2DU	DJGarrik	1127	Music	193	3053	4.93	14	10
78RSvL59LzA	fede4avar	1206	Music	568	531	5	6	6
VgMGYsrbxf4	IblisTrigger14	1239	Entertainment	233	202	5	1	0
lk1CLm0FsuM	OasisILove	1239	Music	224	523	5	4	4
cZ8xM83fMhU	fritz51138	1111	Music	118	83895	4.78	116	60
KKwZ1P798hc	fritz51175	1230	Music	192	246	4.75	4	0
3R0FpjtKxm4	AlainaChristineF	1230	Music	171	49	0	0	0
RYjQciEvDwo	musicfirstlove	1237	Music	213	266	5	2	1
0flEBIMJKjk	JBauder1948	1234	Music	166	496	5	4	0
iBBExP3Ain4	DJGarrik	1126	Music	241	3849	5	12	8
kXcgoIoIXIQ	Stonny	1235	Music	202	280	5	3	1
PagkEAwOrnY	jerryleelewisfan42	1202	Science|Technology	191	1820	4.81	16	21
2PA_b1wxtRE	44remington	1225	Music	149	714	5	9	9
8riSy5ArWGQ	JerryLeeRuLeS	1052	Music	210	6194	5	20	12
vYDsQFPyupA	johnnyvollan15	1202	Music	224	1859	4.58	12	20
qvP7-qI7Pwo	cdhoover	1224	Music	261	83	4	1	0
tkfPEW8OLQA	bintangtheater	1216	Education	19	682	3.67	3	2
tErt4l0B8zI	76serge380	1215	Music	576	222	5	3	2
ORkNAwJAL0I	jackieleeripper	829	Music	256	8129	4.91	34	13
rqlN_khUqyQ	fede4avar	1018	Music	557	2191	5	9	5
9sKq3HC7a9A	RobinEP94	1218	Music	381	370	5	3	5
vzkkD1NK-WU	fede4avar	1206	Music	109	365	5	3	3
Q6OZ2zedNy0	fede4avar	1206	Music	104	394	5	6	4
oEVqL-ZzuYw	blueseinma	1220	Music	529	254	5	1	0
a8y1PhUU-AQ	fede4avar	1215	Music	118	266	5	5	1
cdJkqkz7DZs	fede4avar	1206	Music	437	747	5	4	1
rblUG92SHu4	bintangtheater	1219	Music	331	357	4	4	0
v071ZCM7ttE	RobinEP94	1218	Music	381	368	5	2	2
F3c-WBn5cCg	mrtran22	805	Music	267	46780	4.92	106	61
n74uFO3CRQo	johnnyvollan15	1229	Music	133	232	5	3	2
WPlIzL5t9cc	oldschoolen1	1234	Music	222	423	5	3	5
y7WCccGw97w	fede4avar	1016	Music	534	2216	5	10	2
gyFEUuGhOWc	DJGarrik	1127	Music	182	1180	5	5	1
UyXW68eoHvU	JBauder1948	1234	Music	160	290	5	2	0
ontTY9wJCEQ	DJGarrik	1127	Music	254	1791	4.93	15	6
hVftmHqkmjw	Lacinci	1193	Music	10	1570	0	0	0
YAb1GSd4gzs	francjol	1225	Entertainment	123	8164	5	3	1
LWTVzjy__gs	TrailerParkTammy	1085	Entertainment	102	2703	4.43	7	3
_54LJ8wRNxM	DarkNightTV	1067	Entertainment	258	9383	3.43	7	1
PS0c7YFHD-o	cruzscrillio	1166	People|Blogs	228	617	5	3	0
BCVmkXZpUUM	blakta2	1219	Entertainment	165	259	5	2	0
PkCKX_-g0iM	therealpaddlemaster	1225	Comedy	22	5505	5	7	2
dIS10wzXRJo	SizzlingGirls	1132	Entertainment	524	9091	5	6	4
Do3yrJ70kjw	cashfan1	1200	Entertainment	154	749	4.8	5	4
Ky2Lduuosgg	randolphjaffe	1030	Entertainment	180	5804	5	10	3
1lQI-jrjTvY	Lacinci	1193	Music	12	892	0	0	0
qSL2ROJjpWs	rudorff	1225	Film|Animation	344	72	0	0	0
ubRIzoVnxxU	boundgutpuncher	1225	Entertainment	154	2284	5	13	0
4U87Q1yXBWc	DeltaIotaEpsilon	1163	Film|Animation	33	9986	5	9	1
RyG0_nugKVU	cameramannik	876	Comedy	109	119345	4.13	85	2
KDtN-g5vArg	stadty10	1227	People|Blogs	106	1737	5	15	7
VtbhUZSIQ7A	muscledstkboi77	1227	Sports	22	409	3.67	3	0
P68gskx_DAo	boundgutpuncher	1229	Entertainment	126	1951	4.91	11	4
rhFyA-WRE2o	muscledstkboi77	1227	Sports	16	2335	3	7	5
m-5esKmwbzw	CTroy11	1020	People|Blogs	71	8429	0	0	0
34K2Bho8IrA	BoxMyBelly	1225	Comedy	48	1666	2.33	3	0
ZiwXPH6BQRk	muscledstkboi77	1227	Sports	20	486	3.67	3	0
fmbGIPxo3sY	drkreepy1	1187	Comedy	158	890	4.38	8	4
M7BEBm3eg6M	gunwars	1215	Entertainment	68	142	0	0	1
2-szGUXLi7o	platinumxx2	1215	News|Politics	37	912	4	3	5
cH4k2_3yPEI	SanAndreas6guy	1178	Entertainment	102	1898	4	9	2
cBcCExSN-54	Rubenator8393	1230	Film|Animation	179	994	4	2	6
zZj9jbfTy7Y	ElphabaThropp95	1215	Comedy	132	93	0	0	4
exyTUSjhFYw	Spamfrwdchainkiller	999	People|Blogs	647	8831	4.07	27	131
g1Yzt-disO0	mychem724	 0 	UNA	315	4151	4.64	33	69
dObco5MJWeo	rsrvedMom	1153	Entertainment	313	962	5	7	5
cmUjeZ_lAfg	MaxiOld	1221	Film|Animation	61	7956	5	5	13
M3H8HLjaPG8	snkkid95	1162	Entertainment	18	7506	2.56	9	10
MDoSOVHMHDw	properrisk	1129	Pets|Animals	35	2624	1.2	5	2
EoKkkK1pWD8	rafaelparker	1218	Entertainment	157	2749	3	14	5
pgqmqmMs8G8	Nilsthe13th	1017	Entertainment	95	7671	2.88	26	38
47Ndq7ZWuj4	jhaller90	1192	Entertainment	434	7019	4.58	33	37
z7JEG2NCtOc	gski6986	1246	Film|Animation	40	1651	5	2	0
H1RJk6-eT5k	wwwooowwwooo	1204	Film|Animation	230	527	4.67	3	9
qbeoz9CjecQ	DarkShot08	1192	Entertainment	237	7871	5	18	30
OXifKeLPtQw	moviebuff2112	1214	Entertainment	67	527	5	3	4
qI4kTcnf8dU	SPNFansPortugal	1219	Entertainment	53	1199	3.83	6	9
jmz0l3XQza0	TravisLaffoon	1250	Entertainment	96	536	3	2	2
3wYb7nKvJOQ	orang3rosco	1250	Entertainment	68	436	3.75	4	1
LWKd-P0T0gc	90321250	903	Film|Animation	130	1931	3	6	9
yPzYvRwpORc	orang3rosco	1249	Entertainment	45	269	5	3	0
Q9mbwdWzytU	CrystalLakeAfterDark	1235	Entertainment	595	215	5	2	2
K9BxW7Zo4BM	CrystalLakeAfterDark	1235	Entertainment	580	142	5	3	1
CafgbR2ZcuQ	horrorfan55	1229	Entertainment	58	1732	5	6	5
May_Y2SEkl0	platinumxx2	1255	Entertainment	36	441	3	2	2
tMldzE5EhI0	TylernolSP	1073	Entertainment	68	6753	4.58	19	15
4vBN4Y-Ui44	crazykid2999	1097	Entertainment	56	4027	2.55	11	6
xKtww4mQMpg	cecil366	548	Entertainment	106	12396	3.44	9	6
FMQWy5_8GGQ	sexydanny21awesome	1215	Comedy	417	531	3.67	6	4
LLQM7RGKi6w	CoreyChinnis	1206	Film|Animation	442	612	4.17	6	0
migkZzHJjfY	jenayhottest1	853	People|Blogs	35	114766	4.32	62	48
_QWLiD-7E4E	Saracallies	627	Entertainment	140	3389	5	7	1
5rQI8rLfVu0	gwbushthePoS	1084	Entertainment	155	3414	5	4	3
Fukp_ldV3FM	Saracallies	707	Entertainment	21	2687	5	2	2
wR6QKzQpLPY	Saracallies	643	Entertainment	185	3085	5	4	7
QGMX9Xg5zUA	Saracallies	854	Entertainment	226	4053	5	5	8
_l52kwvIo-4	eurocinemalover	995	Entertainment	161	896	0	0	0
YwVNhYaSH1A	delfiukasS	1052	Entertainment	211	720	5	4	5
XwaV31FDf_U	eurocinemalover	985	Entertainment	125	432	5	2	1
2QcIUOm9i6A	eurocinemalover	993	Entertainment	70	781	5	2	0
YkzntVyqRbY	mattasian91	532	Sports	62	1367	0	0	1
uX1mDDZQj4g	Saracallies	638	Entertainment	129	2726	4.67	6	0
c6uYkRCmCnc	Saracallies	622	People|Blogs	36	949	0	0	0
12WsJcggvRQ	BRoberts13	736	Film|Animation	279	13398	4.17	35	18
Etlg5j65VUk	Jmanthei	378	Entertainment	75	3682	3.43	30	7
Vk84UScvxIw	prkcartman	547	Entertainment	131	3646	2.94	16	5
wqO1RcXjjyA	FRIDAYTHE13THREMAKE	1166	Film|Animation	7	288	0	0	6
g4IUEKNjE9A	shadowblade223	995	Entertainment	100	2724	5	6	4
l09h3r6Ib54	TrueCarnageFX	1037	Film|Animation	74	2127	4.71	7	9
PSFFYIg3vAI	brokentype	847	Entertainment	75	30810	4.62	90	43
WOyBPPCEgL4	ThisIsChannel101	958	Entertainment	286	784	4	14	2
qo36jsKH2bs	7gmovie	727	Entertainment	311	19087	3.65	20	30
UnvHeM57VwM	DawnCody	590	Film|Animation	294	68227	3.57	112	35
z9EGPqvXgeg	mackey1x	1079	Entertainment	81	246	5	3	4
BZHXRrxdHN8	norali100	836	Film|Animation	504	2895	4.25	4	3
3YExbqPWBkw	Ebocage	1140	Education	73	171	3	4	3
avjMb8VEuFI	mattygourley	1031	Comedy	301	244	5	2	1
N41EafAUqZA	waderandolph	721	Comedy	299	335	5	6	4
JVOoPnp9P_k	MegaRoboX1	726	Comedy	299	810	0	0	2
zyGjoenYjaQ	EasyKill23	1215	Entertainment	67	15956	4.63	43	90
mL3K_ITu7Qw	kamek1984	1211	Entertainment	55	38929	4.76	51	42
4qttbpPvOwI	KnychtaDaimon	1213	Entertainment	67	129658	4.33	356	1141
e-XcWSu1JMc	AdamBloodshy	978	People|Blogs	118	1751	4.88	8	8
YSwDup13lHg	evil21345	1229	Entertainment	541	109	5	3	5
gaHCqfh8fMo	TMMROCCO	1197	Comedy	109	188	5	2	2
fo452S4m93c	anarchyxtv	924	Film|Animation	45	4081	4.16	19	69
DyMgrssiJvA	TVBrittany	1226	Entertainment	333	147	0	0	2
Feu9OmWjECM	violentacestv	1236	Entertainment	98	152	5	5	2
1geapgIqgrM	Wampa1	424	Music	218	7337	4.67	21	34
-PtYfje16x0	witsendfilms	701	People|Blogs	187	10325	4.77	35	62
YbZV14Y2F38	iamFunnyBones	746	Entertainment	14	3456	5	12	13
LgcolmKRl2o	yannrider	984	Film|Animation	36	296	5	1	0
dju0YLvDeAQ	xalexislegendx	900	Film|Animation	488	4879	4.88	34	18
xaKDgXYF2nI	HorrorWorld01	1232	Film|Animation	213	174	0	0	0
82-4NskH3S4	cuntrytrash	1108	Film|Animation	71	546	5	5	2
MVwH5CsHXyI	dennywinchester	1243	People|Blogs	295	97	5	2	2
H4cLuRrJ4Dw	deanjosupernatural	1244	Entertainment	145	358	4.92	12	21
a3WCbudxnAs	fanfilmsf13	1246	Film|Animation	223	82	5	2	1
Yg3H2FxjmdQ	CrystalLakeAfterDark	1235	Entertainment	379	44	0	0	0
rGAVfhp4-AI	supernaturalness	1243	Entertainment	466	301	5	15	16
yo2IERgqp2Y	theflyingflea	1244	Entertainment	177	238	5	10	15
sQFBKClkrmo	16Alicia	1240	Entertainment	38	233	5	2	0
v4Y8BMDfsds	CrazyCrysta	1210	People|Blogs	26	580	0	0	13
F8gDs8I8Keg	saltnburn	1209	Travel|Events	63	10069	5	37	42
C_MwvSBvUy8	Anjeli1984	1214	People|Blogs	281	260	5	4	1
oabnFtygXSI	Mo77x	1216	Entertainment	320	282	5	2	2
